customer_id,customer_size,annual_revenue,industry,c_level_engagement,open_deals,customer_sign_up_date,amount_ARR_cloud,amount_ARR_on_prem,feature_1_usage,feature_2_usage,feature_3_usage,next_renewal_date,last_qbr_date,amount_ARR_total,customer_age,days_between_renewal_and_qbr,churned
3374,1451,854422.77,Technology,medium,0,2020-06-01,96392.27,7094.56,high,high,high,2023-06-01,2021-11-18,103486.83,67,560,1
3375,1791,932948.88,Retail,medium,0,2010-01-19,361231.07,8756.01,high,low,high,2013-01-19,2011-02-04,369987.08,193,715,0
3376,1617,1418266.26,Energy,low,0,2016-09-09,91227.93,6106.37,medium,high,low,2019-09-09,2016-10-25,97334.29999999999,112,1049,1
3377,1713,896362.94,Healthcare,low,0,2014-05-01,164019.85,8052.83,high,medium,high,2017-05-01,2016-02-18,172072.68,141,438,1
3378,1390,1309589.16,Retail,medium,0,2013-04-23,173446.44,12851.66,high,high,high,2016-04-23,2013-05-03,186298.1,153,1086,0
3379,1296,1075616.96,Food and Beverage,medium,0,2022-07-28,128205.7,6710.7,low,low,low,2025-07-28,2024-01-18,134916.4,40,557,1
3380,1816,803352.63,Retail,medium,0,2019-08-30,413837.31,9877.8,low,high,high,2022-08-30,2020-11-10,423715.11,76,658,1
3381,1544,1045467.53,Food and Beverage,medium,0,2017-08-21,230247.7,6227.36,medium,high,high,2020-08-21,2019-01-23,236475.06,100,576,0
3382,1127,635348.93,Manufacturing,medium,0,2013-12-10,159323.47,10835.04,high,high,high,2016-12-10,2014-06-24,170158.51,145,900,1
3383,1450,1083402.73,Energy,medium,0,2019-06-12,121912.23,10828.46,high,high,high,2022-06-12,2021-12-21,132740.69,78,173,0
3384,2012,1301600.34,Manufacturing,medium,0,2010-01-20,119068.8,7756.66,medium,high,high,2013-01-20,2012-10-19,126825.46,193,93,1
3385,1046,872527.39,Finance,medium,0,2020-06-02,200725.22,8827.29,high,high,high,2023-06-02,2021-11-10,209552.51,66,569,0
3386,1845,1336096.95,Manufacturing,medium,0,2016-05-12,266932.4,7291.22,medium,low,high,2019-05-12,2016-05-30,274223.62,116,1077,0
3387,1471,888614.27,Manufacturing,medium,0,2010-09-30,87332.94,7688.28,medium,high,medium,2013-09-30,2013-07-11,95021.22,184,81,1
3388,1401,817052.07,Food and Beverage,high,0,2021-08-02,63600.62,7036.84,high,high,low,2024-08-02,2024-02-23,70637.46,52,161,0
3389,1394,915939.46,Manufacturing,low,0,2012-03-19,104627.44,22351.15,high,low,low,2015-03-19,2014-11-12,126978.59,166,127,1
3390,940,932388.05,Healthcare,medium,0,2018-04-24,92284.58,9839.5,low,high,low,2021-04-24,2020-11-18,102124.08,92,157,0
3391,916,977313.16,Government,medium,0,2021-02-26,93149.83,9111.26,low,high,high,2024-02-26,2023-02-24,102261.09,58,367,1
3392,1661,1474521.74,Retail,high,0,2016-12-09,109741.27,6492.49,low,high,high,2019-12-09,2017-11-03,116233.76000000001,109,766,0
3393,1456,929209.83,Technology,low,0,2011-09-22,232004.83,10637.7,high,high,medium,2014-09-22,2013-11-15,242642.53,172,311,1
3394,1514,1233955.31,Healthcare,medium,1,2010-05-20,196674.85,12761.45,high,high,high,2013-05-20,2013-01-24,209436.30000000002,189,116,0
3395,1945,1288301.87,Technology,low,0,2018-07-27,199595.06,9476.87,high,low,low,2021-07-27,2021-03-12,209071.93,89,137,1
3396,1449,1238114.85,Food and Beverage,medium,1,2021-10-08,233873.56,6222.23,high,high,high,2024-10-08,2022-09-28,240095.79,50,741,0
3397,1581,752460.79,Energy,medium,0,2016-10-19,80355.12,3278.61,medium,high,medium,2019-10-19,2018-05-07,83633.73,111,530,0
3398,1308,1146229.56,Finance,medium,0,2019-01-28,139875.25,7832.43,medium,high,low,2022-01-28,2020-08-17,147707.68,83,529,1
3399,1545,1042241.6,Energy,medium,0,2016-08-24,98707.39,5845.28,medium,high,low,2019-08-24,2017-10-02,104552.67,112,691,1
3400,1757,1063496.75,Manufacturing,low,0,2016-04-08,174935.3,9724.93,high,high,high,2019-04-08,2018-11-30,184660.22999999998,117,129,1
3401,1493,906273.21,Finance,medium,0,2017-01-05,462503.99,11992.79,medium,high,low,2020-01-05,2019-07-18,474496.77999999997,108,171,0
3402,1737,1080035.44,Energy,medium,0,2017-06-20,117311.31,3941.85,high,high,high,2020-06-20,2019-04-26,121253.16,102,421,1
3403,1177,1243998.31,Retail,low,0,2013-05-08,109442.59,3743.4,medium,high,high,2016-05-08,2013-12-11,113185.98999999999,153,879,1
3404,1536,923679.62,Retail,medium,1,2014-12-11,189513.65,5753.26,high,medium,high,2017-12-11,2016-07-06,195266.91,133,523,0
3405,1064,816223.54,Manufacturing,medium,0,2012-05-11,142715.07,9656.69,medium,low,high,2015-05-11,2013-03-25,152371.76,165,777,1
3406,1600,771890.83,Education,medium,0,2017-11-10,189355.18,10111.63,high,high,low,2020-11-10,2020-06-25,199466.81,98,138,0
3407,1589,763567.72,Education,medium,0,2019-09-02,125395.87,6098.46,high,high,high,2022-09-02,2020-08-31,131494.33,76,732,0
3408,1676,1073448.48,Energy,medium,0,2019-05-10,63859.69,12259.09,medium,high,high,2022-05-10,2020-09-25,76118.78,79,592,1
3409,1492,995644.44,Finance,medium,0,2014-08-06,95485.87,3395.78,low,high,high,2017-08-06,2016-12-02,98881.65,137,247,1
3410,1466,964992.75,Retail,medium,0,2012-06-13,204408.73,6091.61,medium,low,medium,2015-06-13,2013-01-28,210500.34,164,866,0
3411,1452,854272.74,Government,medium,0,2014-10-02,150192.58,7328.0,medium,high,high,2017-10-02,2015-12-25,157520.58,135,647,1
3412,1005,1171040.23,Energy,medium,0,2020-04-20,386142.85,5103.01,high,low,high,2023-04-20,2020-11-13,391245.86,68,888,0
3413,894,1426237.35,Technology,low,1,2016-07-27,226808.04,6176.16,high,high,low,2019-07-27,2018-05-24,232984.2,113,429,0
3414,1241,846250.41,Retail,medium,0,2014-01-22,103949.47,6799.25,high,high,high,2017-01-22,2014-06-12,110748.72,144,955,0
3415,1648,1044648.78,Energy,medium,0,2021-08-02,102924.91,7044.08,high,high,high,2024-08-02,2023-05-25,109968.99,52,435,1
3416,1479,927933.44,Retail,medium,0,2013-05-08,122585.5,6576.37,medium,high,high,2016-05-08,2015-07-13,129161.87,153,300,1
3417,1319,1101639.27,Food and Beverage,medium,1,2022-12-29,131824.58,11006.55,high,high,high,2025-12-29,2024-08-12,142831.12999999998,35,504,0
3418,1350,986369.88,Food and Beverage,low,0,2022-07-28,341847.43,11796.04,medium,medium,high,2025-07-28,2023-01-20,353643.47,40,920,0
3419,1560,882897.29,Manufacturing,medium,0,2012-11-15,533187.39,10267.47,low,high,high,2015-11-15,2013-01-25,543454.86,158,1024,1
3420,1507,890606.64,Energy,high,0,2019-03-06,82690.77,8691.38,medium,high,high,2022-03-06,2021-06-15,91382.15000000001,82,264,0
3421,1742,843234.83,Energy,low,0,2011-10-13,219453.12,5625.51,high,high,high,2014-10-13,2013-11-06,225078.63,172,341,0
3422,1496,821027.75,Retail,medium,0,2022-07-20,92158.73,12990.99,high,high,high,2025-07-20,2023-04-24,105149.72,41,818,0
3423,1404,1002758.2,Healthcare,medium,0,2021-12-22,359351.21,4981.28,high,high,low,2024-12-22,2024-09-03,364332.49000000005,48,110,0
3424,1451,792771.08,Retail,medium,0,2014-12-19,119357.4,7590.36,medium,high,low,2017-12-19,2015-10-08,126947.76,133,803,1
3425,1451,1164486.19,Energy,medium,0,2010-07-14,168474.98,8298.51,high,high,low,2013-07-14,2012-02-13,176773.49000000002,187,517,0
3426,1948,995418.55,Finance,high,0,2016-06-27,287882.32,6810.16,medium,high,high,2019-06-27,2017-10-13,294692.48,114,622,0
3427,1439,1144394.5,Technology,medium,1,2011-02-17,88924.46,13238.55,high,low,high,2014-02-17,2012-06-29,102163.01000000001,180,598,0
3428,2107,826805.21,Healthcare,medium,1,2010-11-10,240318.68,12984.45,high,high,high,2013-11-10,2013-09-20,253303.13,183,51,0
3429,1283,890719.21,Energy,low,1,2012-05-10,94229.77,5931.2,medium,high,low,2015-05-10,2014-12-23,100160.97,165,138,0
3430,1515,821653.62,Finance,medium,0,2019-06-19,226059.97,6984.09,high,high,high,2022-06-19,2020-07-28,233044.06,78,691,0
3431,1313,616254.65,Energy,medium,1,2020-01-28,217855.47,12027.89,high,high,high,2023-01-28,2020-04-20,229883.36,71,1013,0
3432,1366,1094320.79,Government,high,0,2014-02-13,193339.38,7475.65,high,high,high,2017-02-13,2015-02-06,200815.03,143,738,0
3433,1179,786241.79,Finance,medium,0,2022-11-10,217986.81,4667.24,low,high,low,2025-11-10,2024-04-29,222654.05,37,560,1
3434,1403,1010879.22,Finance,medium,0,2014-10-06,201919.78,6980.06,high,low,high,2017-10-06,2014-10-21,208899.84,135,1081,1
3435,1548,589219.56,Energy,medium,0,2017-06-14,196443.49,8861.4,high,high,high,2020-06-14,2019-08-13,205304.88999999998,103,306,0
3436,1944,1181007.96,Manufacturing,medium,0,2019-11-29,132877.13,5327.66,high,medium,medium,2022-11-29,2021-04-14,138204.79,73,594,1
3437,1311,1031924.3,Finance,medium,0,2019-08-19,298733.47,10613.4,low,high,high,2022-08-19,2022-02-03,309346.87,76,197,0
3438,1215,875489.96,Retail,medium,1,2012-10-19,239940.23,4388.95,high,high,low,2015-10-19,2013-12-24,244329.18000000002,159,664,0
3439,1554,859869.4,Education,high,0,2014-03-21,123224.7,9147.85,high,high,low,2017-03-21,2015-08-19,132372.55,142,580,0
3440,1465,1157196.51,Manufacturing,low,0,2022-04-14,70854.61,5453.68,high,high,high,2025-04-14,2024-02-29,76308.29000000001,44,410,0
3441,1350,1112898.33,Food and Beverage,medium,0,2021-09-24,48454.22,8695.31,high,high,low,2024-09-24,2023-07-06,57149.53,51,446,1
3442,1621,1229107.41,Retail,medium,0,2012-08-22,105846.4,10657.03,high,high,high,2015-08-22,2012-10-10,116503.43,161,1046,0
3443,1820,1128195.89,Finance,low,1,2020-11-12,126140.3,6150.62,high,high,high,2023-11-12,2023-01-09,132290.92,61,307,1
3444,1403,946560.17,Manufacturing,medium,1,2016-03-01,134703.99,10142.44,high,low,medium,2019-03-01,2018-10-05,144846.43,118,147,0
3445,1876,938313.19,Technology,medium,0,2012-04-30,139245.89,6754.45,medium,low,low,2015-04-30,2014-08-27,146000.34000000003,165,246,1
3446,1475,1225972.91,Manufacturing,medium,0,2012-03-15,196985.07,7331.93,low,high,high,2015-03-15,2013-04-15,204317.0,167,699,1
3447,1735,927316.73,Government,medium,0,2011-09-16,438198.83,5946.4,high,high,low,2014-09-16,2012-05-15,444145.23000000004,173,854,0
3448,1499,1241680.84,Energy,high,0,2016-07-20,75464.73,15153.37,high,high,high,2019-07-20,2019-07-16,90618.09999999999,114,4,0
3449,1465,933753.31,Technology,medium,1,2013-09-26,173511.15,8772.09,high,high,high,2016-09-26,2014-11-12,182283.24,148,684,0
3450,1196,1323169.45,Energy,medium,0,2010-07-22,104313.92,5156.45,high,low,high,2013-07-22,2011-09-27,109470.37,187,664,1
3451,1607,939320.16,Manufacturing,medium,0,2017-11-03,177911.19,8536.46,medium,high,low,2020-11-03,2020-08-21,186447.65,98,74,0
3452,1468,869649.26,Retail,medium,1,2022-10-17,330844.99,6591.03,high,high,high,2025-10-17,2025-07-28,337436.02,38,81,0
3453,1389,1258261.1,Food and Beverage,medium,0,2012-01-27,301844.54,9942.72,medium,high,low,2015-01-27,2013-12-05,311787.25999999995,168,418,0
3454,1394,536419.25,Technology,low,0,2016-12-08,187442.56,9963.49,high,high,high,2019-12-08,2017-06-26,197406.05,109,895,0
3455,849,945455.88,Energy,medium,0,2022-01-06,330453.71,8317.63,high,high,high,2025-01-06,2024-01-16,338771.34,47,356,0
3456,1544,914800.17,Finance,medium,0,2013-05-09,241163.88,6711.92,medium,high,high,2016-05-09,2015-12-07,247875.80000000002,153,154,0
3457,1102,783024.39,Manufacturing,medium,0,2021-11-18,194367.39,4458.88,high,medium,high,2024-11-18,2023-01-18,198826.27000000002,49,670,0
3458,1827,667304.65,Retail,high,0,2017-05-16,82919.98,9568.44,high,high,high,2020-05-16,2017-05-31,92488.42,104,1081,0
3459,1613,610200.2,Energy,medium,0,2014-06-06,53324.74,5572.21,high,high,high,2017-06-06,2017-01-24,58896.95,139,133,1
3460,1323,863312.6,Energy,low,0,2020-01-21,156269.45,10443.42,low,high,high,2023-01-21,2021-07-13,166712.87000000002,71,557,1
3461,1339,995096.94,Retail,medium,0,2021-07-12,99901.29,10206.51,high,high,high,2024-07-12,2022-09-12,110107.79999999999,53,669,1
3462,1538,896392.2,Retail,medium,0,2018-10-01,119783.52,17345.65,high,high,low,2021-10-01,2021-04-29,137129.17,87,155,1
3463,1685,1480171.87,Energy,medium,0,2014-02-13,197258.8,9725.68,high,high,high,2017-02-13,2016-03-28,206984.47999999998,143,322,0
3464,953,782368.28,Healthcare,medium,0,2022-05-20,72210.62,11951.09,high,high,low,2025-05-20,2024-08-06,84161.70999999999,43,287,1
3465,1820,962775.12,Manufacturing,medium,1,2013-10-02,258697.94,5836.11,high,medium,medium,2016-10-02,2016-04-18,264534.05,148,167,0
3466,1928,817218.97,Retail,medium,0,2021-02-19,139008.17,9122.28,high,high,low,2024-02-19,2022-10-07,148130.45,58,500,0
3467,1609,723036.44,Healthcare,low,0,2013-07-17,67736.56,15668.82,high,high,medium,2016-07-17,2014-05-14,83405.38,150,795,0
3468,1381,1182960.47,Healthcare,medium,0,2018-09-12,155061.52,5883.83,low,medium,high,2021-09-12,2019-01-02,160945.34999999998,87,984,1
3469,1588,916635.9,Food and Beverage,low,1,2011-09-06,194525.44,5531.12,high,high,low,2014-09-06,2014-06-06,200056.56,173,92,1
3470,1617,1122630.15,Finance,medium,0,2012-11-06,138892.31,10137.75,high,high,high,2015-11-06,2015-04-16,149030.06,159,204,0
3471,1220,1207646.41,Technology,low,0,2013-08-01,122957.97,18606.67,high,low,low,2016-08-01,2015-04-03,141564.64,150,486,1
3472,1300,456023.28,Energy,low,0,2021-12-17,101660.37,10359.68,high,medium,low,2024-12-17,2022-09-21,112020.04999999999,48,818,0
3473,1275,1103692.5,Finance,medium,0,2017-12-15,230230.55,8598.0,high,high,high,2020-12-15,2018-01-22,238828.55,96,1058,0
3474,2119,1019304.28,Manufacturing,medium,0,2010-04-23,239223.22,8249.09,medium,high,high,2013-04-23,2012-12-20,247472.31,190,124,0
3475,1560,1083092.74,Energy,medium,1,2016-06-17,80930.53,5820.82,medium,high,high,2019-06-17,2018-10-30,86751.35,115,230,0
3476,1139,1011952.41,Government,medium,0,2017-05-23,155235.11,11098.77,high,medium,high,2020-05-23,2019-01-15,166333.87999999998,103,494,1
3477,1690,1132078.19,Energy,high,0,2012-10-02,132432.23,5594.11,medium,high,medium,2015-10-02,2014-06-10,138026.34,160,479,0
3478,1567,1062372.63,Retail,medium,1,2022-07-04,139098.54,15114.89,high,high,medium,2025-07-04,2025-01-06,154213.43,41,179,0
3479,1665,1197529.26,Food and Beverage,medium,0,2019-03-15,84220.23,7231.97,medium,high,high,2022-03-15,2019-04-12,91452.2,81,1068,1
3480,1310,938622.32,Energy,low,0,2022-12-21,59258.18,10415.55,medium,high,high,2025-12-21,2025-01-06,69673.73,35,349,1
3481,1632,968587.26,Food and Beverage,medium,0,2014-07-16,152377.69,9047.85,high,high,high,2017-07-16,2016-06-29,161425.54,138,382,1
3482,939,1129903.87,Retail,low,0,2013-12-19,339216.34,5447.38,high,high,low,2016-12-19,2016-06-14,344663.72000000003,145,188,1
3483,2065,1260759.19,Food and Beverage,high,0,2019-08-22,188706.75,15124.88,medium,high,high,2022-08-22,2021-12-29,203831.63,76,236,0
3484,1165,1288472.48,Energy,medium,1,2016-11-25,112534.78,7781.4,medium,high,high,2019-11-25,2017-06-28,120316.18,109,880,1
3485,1497,1309951.51,Food and Beverage,medium,0,2016-11-25,140595.25,6091.52,low,high,high,2019-11-25,2019-06-25,146686.77,109,153,1
3486,1192,976148.02,Manufacturing,medium,0,2020-10-13,228792.29,6948.43,high,high,low,2023-10-13,2023-09-28,235740.72,62,15,0
3487,1229,987555.44,Finance,medium,0,2010-04-21,174579.94,10336.52,high,high,low,2013-04-21,2010-12-24,184916.46,190,849,0
3488,1690,1016488.38,Retail,medium,0,2012-06-18,67570.71,9583.13,high,high,high,2015-06-18,2012-08-10,77153.84000000001,163,1042,0
3489,1713,934788.03,Technology,low,0,2014-04-04,203356.83,13325.42,medium,low,low,2017-04-04,2015-10-08,216682.25,142,544,1
3490,1449,1070736.78,Healthcare,medium,0,2015-04-16,90275.91,6325.02,medium,high,high,2018-04-16,2015-05-22,96600.93000000001,129,1060,1
3491,1734,732155.28,Energy,medium,0,2015-03-26,111663.96,6105.21,high,high,high,2018-03-26,2017-10-26,117769.17000000001,130,151,0
3492,1372,1092124.15,Energy,low,0,2020-10-13,103786.8,9038.86,medium,high,high,2023-10-13,2021-04-20,112825.66,62,906,1
3493,1715,825513.16,Food and Beverage,medium,1,2018-08-13,116366.64,8825.63,high,high,medium,2021-08-13,2019-02-18,125192.27,88,907,1
3494,1171,886526.27,Manufacturing,medium,0,2012-08-27,170542.4,6422.72,medium,high,medium,2015-08-27,2012-11-21,176965.12,161,1009,0
3495,1350,1042783.52,Government,medium,0,2013-10-02,103859.13,12896.52,high,high,high,2016-10-02,2015-10-21,116755.65000000001,148,347,1
3496,1468,1094735.75,Retail,medium,0,2012-06-21,190881.14,7282.12,medium,high,high,2015-06-21,2012-07-12,198163.26,163,1074,0
3497,1306,1161759.39,Finance,low,0,2020-09-24,217586.57,9362.29,high,high,low,2023-09-24,2021-01-19,226948.86000000002,63,978,0
3498,1582,916104.31,Healthcare,low,0,2019-12-12,73304.13,8980.27,high,medium,high,2022-12-12,2021-08-03,82284.40000000001,72,496,0
3499,1966,972761.49,Retail,low,0,2013-05-24,70088.1,5004.05,low,high,high,2016-05-24,2015-03-26,75092.15000000001,152,425,1
3500,1513,858756.79,Energy,medium,1,2015-03-09,82860.86,6914.96,high,high,high,2018-03-09,2015-11-09,89775.82,130,851,1
3501,1010,1116340.99,Energy,medium,0,2020-10-19,256712.61,6769.52,high,high,high,2023-10-19,2021-04-01,263482.13,62,931,0
3502,1818,663448.45,Retail,medium,0,2016-08-24,239759.99,4041.54,medium,high,high,2019-08-24,2017-11-24,243801.53,112,638,0
3503,1407,1217151.36,Government,low,1,2014-10-29,326186.59,12798.01,high,high,high,2017-10-29,2016-02-29,338984.60000000003,135,608,0
3504,1182,1137137.54,Education,medium,0,2022-12-15,127898.58,11512.56,high,high,high,2025-12-15,2023-07-11,139411.14,36,888,1
3505,1451,1033519.26,Healthcare,medium,0,2020-03-27,172719.38,10252.02,high,high,high,2023-03-27,2021-06-29,182971.4,69,636,0
3506,1315,910707.36,Retail,medium,1,2022-08-19,264525.96,7993.59,high,low,medium,2025-08-19,2022-12-13,272519.55000000005,40,980,1
3507,1770,1262338.04,Energy,medium,0,2013-07-12,96529.86,4677.06,high,high,high,2016-07-12,2013-10-03,101206.92,150,1013,1
3508,1837,1044395.32,Retail,medium,1,2010-07-14,157588.11,8445.01,medium,high,low,2013-07-14,2011-05-06,166033.12,187,800,0
3509,1742,1191975.19,Manufacturing,high,0,2018-06-21,214840.08,7948.43,low,high,low,2021-06-21,2021-02-01,222788.50999999998,90,140,0
3510,904,678095.28,Retail,medium,0,2012-10-01,142758.14,7576.4,high,high,low,2015-10-01,2014-07-14,150334.54,160,444,1
3511,1719,1090432.79,Retail,medium,0,2015-05-22,188153.19,8568.85,medium,high,high,2018-05-22,2016-02-11,196722.04,128,831,1
3512,1594,1310943.7,Retail,medium,0,2011-11-02,372055.93,11146.56,high,high,low,2014-11-02,2012-11-05,383202.49,171,727,0
3513,1328,1011806.73,Retail,medium,0,2021-09-27,51938.71,9764.82,high,high,high,2024-09-27,2022-04-28,61703.53,50,883,0
3514,1152,918687.55,Healthcare,medium,1,2012-11-05,67764.08,11951.56,high,high,low,2015-11-05,2015-01-19,79715.64,159,290,0
3515,1400,1055680.29,Education,high,0,2022-01-07,92496.55,5943.48,low,high,medium,2025-01-07,2023-06-16,98440.03,47,571,0
3516,1824,988676.73,Food and Beverage,low,0,2021-03-30,65698.02,8251.47,high,high,high,2024-03-30,2023-11-29,73949.49,56,122,1
3517,1652,1088551.54,Technology,medium,0,2011-12-20,113759.39,7423.22,high,high,high,2014-12-20,2012-10-22,121182.61,169,789,1
3518,1334,1005770.07,Technology,medium,0,2022-04-13,455677.73,4924.74,low,high,low,2025-04-13,2023-04-20,460602.47,44,724,0
3519,1262,1088407.58,Energy,medium,0,2022-12-26,149290.5,11249.76,high,medium,high,2025-12-26,2024-02-12,160540.26,35,683,0
3520,1977,756975.62,Retail,medium,1,2013-01-28,123376.1,9788.65,high,high,high,2016-01-28,2015-01-29,133164.75,156,364,0
3521,998,957015.43,Technology,low,0,2017-04-28,173164.07,10899.1,medium,high,high,2020-04-28,2019-03-21,184063.17,104,404,1
3522,1411,1365446.88,Technology,medium,0,2015-05-13,185010.85,10362.16,high,high,high,2018-05-13,2015-12-28,195373.01,128,867,0
3523,2029,1130347.65,Healthcare,low,0,2017-06-29,186091.69,15177.24,medium,high,medium,2020-06-29,2017-08-21,201268.93,102,1043,0
3524,1605,958986.95,Education,medium,0,2022-08-09,201774.31,7885.38,high,high,high,2025-08-09,2022-09-26,209659.69,40,1048,0
3525,1436,1063418.63,Energy,medium,0,2015-04-16,101762.85,13181.79,medium,high,high,2018-04-16,2015-05-05,114944.64000000001,129,1077,0
3526,1486,865883.6,Manufacturing,medium,1,2012-06-14,144924.41,5110.3,medium,high,medium,2015-06-14,2014-06-09,150034.71,163,370,0
3527,1536,1111395.92,Manufacturing,medium,0,2012-02-14,270461.1,7280.75,high,high,low,2015-02-14,2014-07-15,277741.85,168,214,1
3528,1329,948108.78,Finance,medium,1,2019-06-27,262288.13,12773.67,low,high,high,2022-06-27,2021-03-26,275061.8,78,458,0
3529,1376,707378.16,Manufacturing,medium,0,2010-02-15,262040.65,5082.88,medium,high,high,2013-02-15,2012-03-09,267123.52999999997,192,343,0
3530,1677,1014387.37,Energy,medium,1,2018-10-17,126287.45,8607.72,high,medium,high,2021-10-17,2019-09-16,134895.16999999998,86,762,1
3531,1736,1008892.15,Manufacturing,medium,1,2017-06-26,164412.46,5919.25,high,high,high,2020-06-26,2019-05-13,170331.71,102,410,0
3532,961,1488636.32,Energy,low,1,2019-06-03,153800.82,6978.06,medium,high,high,2022-06-03,2020-05-22,160778.88,79,742,1
3533,1851,1064125.25,Retail,medium,0,2017-07-18,63380.58,5352.1,low,high,high,2020-07-18,2019-06-13,68732.68000000001,101,401,0
3534,989,1082607.03,Healthcare,medium,0,2014-01-03,173547.16,7556.0,high,high,high,2017-01-03,2015-11-30,181103.16,145,400,0
3535,1786,1037501.54,Education,medium,1,2010-10-08,280100.17,6168.57,high,high,low,2013-10-08,2012-06-01,286268.74,184,494,0
3536,1494,1376270.9,Government,medium,0,2015-06-19,86954.75,7692.11,high,high,low,2018-06-19,2017-06-16,94646.86,127,368,1
3537,1831,679121.03,Energy,medium,0,2017-08-18,160957.86,6359.92,high,high,high,2020-08-18,2018-05-17,167317.78,100,824,1
3538,1513,883529.17,Food and Beverage,low,0,2017-02-23,120077.42,8183.89,medium,high,high,2020-02-23,2019-04-12,128261.31,106,317,1
3539,1543,824233.26,Energy,low,1,2011-10-18,156205.64,10888.91,high,high,low,2014-10-18,2011-10-26,167094.55000000002,171,1088,1
3540,1635,385911.98,Technology,medium,1,2014-02-13,116407.74,6123.82,high,high,low,2017-02-13,2016-06-23,122531.56,143,235,1
3541,1165,1245940.39,Government,medium,1,2018-05-03,71559.99,6764.84,medium,high,high,2021-05-03,2020-12-02,78324.83,92,152,1
3542,1811,1032656.88,Technology,medium,0,2020-10-12,334368.14,10008.23,low,high,high,2023-10-12,2022-06-09,344376.37,62,490,1
3543,1544,745493.02,Technology,medium,1,2011-07-12,232091.93,9654.27,high,high,high,2014-07-12,2012-08-27,241746.19999999998,175,684,0
3544,1476,694347.36,Energy,medium,0,2018-11-07,266581.89,4411.37,high,high,low,2021-11-07,2019-03-04,270993.26,86,979,0
3545,1280,1517599.67,Energy,medium,0,2011-11-30,58028.6,8674.89,high,high,low,2014-11-30,2014-04-18,66703.48999999999,170,226,1
3546,1601,550705.32,Retail,medium,0,2012-10-15,82236.78,11498.57,high,high,high,2015-10-15,2015-09-03,93735.35,159,42,0
3547,1859,1146467.37,Retail,medium,1,2022-04-21,87219.93,6798.04,high,high,high,2025-04-21,2023-12-13,94017.96999999999,44,495,1
3548,1436,835376.73,Retail,medium,1,2019-10-04,213233.43,8137.54,high,high,high,2022-10-04,2022-06-02,221370.97,75,124,0
3549,1442,755403.55,Retail,medium,0,2012-09-10,84959.16,9200.85,medium,high,low,2015-09-10,2015-07-17,94160.01000000001,161,55,0
3550,1517,1277680.98,Energy,high,0,2016-10-25,180865.84,9710.47,high,high,low,2019-10-25,2017-11-09,190576.31,110,715,0
3551,1855,704881.04,Government,medium,0,2013-08-30,108983.76,6785.64,high,low,high,2016-08-30,2015-05-21,115769.4,149,467,1
3552,2202,1135733.17,Education,medium,0,2022-01-07,197591.1,8382.63,high,high,medium,2025-01-07,2022-06-16,205973.73,47,936,0
3553,1082,1326193.65,Finance,medium,0,2022-09-20,216847.86,10077.82,medium,medium,high,2025-09-20,2025-05-14,226925.68,38,129,0
3554,1174,1095132.54,Education,medium,1,2012-04-12,274807.31,6729.52,high,high,high,2015-04-12,2014-09-08,281536.83,166,216,0
3555,1673,1000196.73,Manufacturing,low,1,2012-04-05,166036.74,6236.52,high,low,high,2015-04-05,2014-09-26,172273.25999999998,166,191,1
3556,1587,1088594.35,Retail,medium,1,2016-09-15,160779.49,7966.42,high,high,low,2019-09-15,2017-08-29,168745.91,112,747,0
3557,1452,589252.37,Technology,high,0,2012-04-25,183467.58,6327.18,high,high,low,2015-04-25,2014-12-19,189794.75999999998,165,127,0
3558,1558,1066275.77,Energy,medium,0,2017-08-29,157703.89,6147.53,medium,high,high,2020-08-29,2018-03-02,163851.42,100,911,0
3559,1747,1309771.77,Healthcare,medium,1,2012-01-24,265876.9,5070.6,medium,high,medium,2015-01-24,2014-02-12,270947.5,168,346,0
3560,1560,747657.92,Government,medium,0,2011-06-13,125746.98,11795.84,medium,high,low,2014-06-13,2013-12-02,137542.82,176,193,1
3561,1530,610736.91,Healthcare,high,1,2013-08-28,161587.84,9189.53,high,high,high,2016-08-28,2016-02-09,170777.37,149,201,0
3562,1361,1409001.1,Energy,medium,0,2018-01-08,70204.19,8458.03,high,high,high,2021-01-08,2020-05-04,78662.22,96,249,0
3563,1511,1143966.5,Food and Beverage,low,0,2010-10-29,289855.39,10963.51,high,high,low,2013-10-29,2012-11-27,300818.9,183,336,0
3564,1404,908527.72,Education,medium,1,2011-08-15,178342.15,8134.21,medium,high,high,2014-08-15,2012-01-06,186476.36,174,952,0
3565,1268,917434.77,Manufacturing,medium,0,2012-08-30,606540.15,8941.81,medium,high,low,2015-08-30,2015-05-25,615481.9600000001,161,97,0
3566,1439,1047381.55,Government,low,0,2010-11-24,287757.54,17928.46,medium,high,medium,2013-11-24,2011-06-08,305686.0,182,900,1
3567,1102,1211205.16,Finance,medium,0,2011-03-14,19767.53,9872.62,high,high,high,2014-03-14,2012-02-10,29640.15,179,763,0
3568,1457,837980.4,Food and Beverage,medium,0,2019-05-10,233940.39,8157.67,high,low,high,2022-05-10,2021-05-27,242098.06000000003,79,348,0
3569,1475,1300759.31,Education,medium,0,2011-01-06,196048.42,5970.28,high,high,high,2014-01-06,2013-04-26,202018.7,181,255,0
3570,1679,1261648.63,Energy,medium,0,2014-01-15,241147.51,7717.41,high,medium,high,2017-01-15,2016-05-18,248864.92,144,242,1
